node,node_type,org_cat,corp_cat,corp_sub,revenue_or_assets_$M,fortune_500_rank,Unnamed: 7,banker,PPG_director,PPG_member,bipartite_degree,corp_bipartite_degree,degree,degree_w,closeness,closeness_w,betweenness,betweenness_w,average_neighbour_degree_w,average_neighbour_degree,EVC,EVC_w,clustering_co_eff,triangles,eccentricity,onion_layer,core_no,bipartite_degree/degree,degree_ranked,degree_w_ranked,closeness_ranked,closeness_w_ranked,betweenness_ranked,betweenness_w_ranked,EVC_ranked,EVC_w_ranked,no. 1 step nodes (degree),1 step % reached,1 step nodes average degree,no. 2 step nodes,2 step % reached,2 step nodes average degree,no. 3 step nodes,3 step % reached,3 step nodes average degree
Chico Pardo / Jaime,person,,,,,,,False,False,False,2,2.0,14,4.333333333333333,0.3300529901589705,0.09143336478976617,0.0049711707667002255,0.0116957039703006,13.423076923076925,14.142857142857142,0.02759414790007524,0.03430930032839921,0.4725274725274725,43,6,25,7,7.0,88.0,65.0,106.0,76.0,148.0,39.0,101.0,89.0,14,3.21,14.142857142857142,92,21.1,15.054347826086957,331,75.92,12.50453172205438
Choate / Jerry D.,person,,,,,,,False,False,False,2,2.0,5,1.4166666666666665,0.290473017988008,0.07812220032252284,0.0,0.0,14.705882352941178,14.8,0.008804131414361465,0.010491576336710521,1.0,10,7,12,5,2.5,364.0,397.0,295.0,325.0,412.0,411.0,239.0,225.0,5,1.15,14.8,46,10.55,18.152173913043477,230,52.75,13.41304347826087
Clark / R. Kerry,person,,,,,,,False,False,False,2,2.0,7,2.2499999999999996,0.2770012706480305,0.07716586531370757,0.0008737226292377199,0.0021570645903973037,8.925925925925927,9.0,0.004767204773860497,0.005324462036539659,0.5238095238095238,11,6,18,6,3.5,299.0,318.0,341.0,336.0,380.0,361.0,305.0,307.0,7,1.61,9.0,39,8.94,14.35897435897436,185,42.43,14.31891891891892
Clark / Robert C.,person,,,,,,,False,False,False,3,3.0,9,2.25,0.3061797752808989,0.08347692896802604,0.0051441610961589146,0.006373451908092844,10.0,10.0,0.009551909272609207,0.011106678042371441,0.3611111111111111,13,5,19,6,3.0,220.0,312.0,223.0,205.0,139.0,172.0,227.0,217.0,9,2.06,10.0,62,14.22,15.32258064516129,266,61.01,13.033834586466165
Codina / Armando,person,,,,,,,False,False,False,2,2.0,10,2.8666666666666667,0.30900070871722185,0.08216080402010051,0.004499572323872793,0.005482894201654088,11.58139534883721,12.3,0.008723494724804236,0.009158878135831603,0.4666666666666667,21,7,20,6,5.0,181.0,221.0,202.0,238.0,174.0,208.0,241.0,247.0,10,2.29,12.3,75,17.2,13.76,279,63.99,13.121863799283155
Coffman / Vance D.,person,,,,,,,False,False,False,3,3.0,17,3.8833333333333333,0.3441199684293607,0.08350890633978166,0.009177411007206586,0.004398607122428697,15.34763948497854,16.176470588235293,0.031066640518829014,0.020819212851055154,0.375,51,7,29,7,5.666666666666667,61.0,93.0,68.0,202.0,67.0,261.0,91.0,135.0,17,3.9,16.176470588235293,125,28.67,15.432,349,80.05,12.134670487106018
Colbert / Virgis W.,person,,,,,,,True,False,False,2,2.0,10,2.9833333333333334,0.31389488840892726,0.08493230739261712,0.003019597614415594,0.0068963424942545554,12.296089385474861,13.5,0.013971485323441658,0.011775408545214883,0.4888888888888889,22,7,23,7,5.0,181.0,200.0,171.0,173.0,247.0,147.0,187.0,207.0,10,2.29,13.5,73,16.74,15.301369863013699,299,68.58,12.73913043478261
Coleman / Leonard S. Jr.,person,,,,,,,False,False,False,2,2.0,10,2.8666666666666667,0.307909604519774,0.08561610211094747,0.003545600291790995,0.008734967213296859,12.726744186046512,12.9,0.010690630839498788,0.011236714327068369,0.5333333333333333,24,6,23,7,5.0,181.0,221.0,210.0,160.0,225.0,89.0,220.0,215.0,10,2.29,12.9,66,15.14,14.772727272727273,273,62.61,13.04029304029304
Collins / Arthur D. Jr.,person,,,,,,,True,False,False,3,3.0,12,2.5333333333333337,0.33461243284727554,0.08412387046982024,0.0013526534681877172,0.0009667721641780483,18.605263157894733,19.333333333333332,0.04812106007283962,0.03316665482243292,0.5151515151515151,34,6,31,8,4.0,115.0,276.0,88.0,195.0,351.0,393.0,63.0,93.0,12,2.75,19.333333333333332,112,25.69,17.473214285714285,334,76.61,12.476047904191617
Cook / Ian M.,person,,,,,,,False,False,False,2,2.0,9,2.916666666666667,0.29801777170198224,0.0866196483560147,0.003575471995240768,0.009411951043554965,11.285714285714283,11.666666666666666,0.007373410516879573,0.009715146625849042,0.6111111111111112,22,7,23,7,4.5,220.0,206.0,261.0,137.0,224.0,74.0,254.0,238.0,9,2.06,11.666666666666666,58,13.3,13.724137931034482,253,58.03,13.304347826086957
Copeland / James E. Jr.,person,,,,,,,False,False,False,2,2.0,9,2.7,0.32344213649851633,0.0881520420541852,0.0032468544264069627,0.005981127096114027,13.987654320987653,15.222222222222221,0.02544083333805891,0.02774247253382998,0.5,18,6,22,7,4.5,220.0,246.0,132.0,109.0,240.0,185.0,111.0,104.0,9,2.06,15.222222222222221,88,20.18,18.011363636363637,318,72.94,12.616352201257861
Cornwell / W. Don,person,,,,,,,False,False,False,2,2.0,11,3.2833333333333337,0.3196480938416422,0.09033461100176111,0.004004105765408548,0.007963544622038767,13.106598984771574,13.909090909090908,0.01473468100248373,0.016271075166625026,0.45454545454545453,25,6,23,7,5.5,142.0,149.0,149.0,82.0,203.0,114.0,176.0,167.0,11,2.52,13.909090909090908,92,21.1,14.815217391304348,297,68.12,12.696969696969697
Cote / David M.,person,,,,,,,True,True,False,3,2.0,31,7.200000000000002,0.3848190644307149,0.09632166132773666,0.023201320014349047,0.010870020081503787,21.298611111111104,21.93548387096774,0.17705658486474612,0.1809526447479228,0.4043010752688172,188,6,43,17,10.333333333333334,7.0,6.0,7.0,23.0,9.0,47.0,6.0,10.0,31,7.11,21.93548387096774,198,45.41,14.424242424242424,389,89.22,11.516709511568124
Countryman / Gary L.,person,,,,,,,False,False,False,2,2.0,9,2.916666666666667,0.2590612002376708,0.07754557581147177,0.0017539240500012607,0.004539275796789244,8.714285714285712,8.777777777777779,0.0012111243987056439,0.0021538018317290492,0.4722222222222222,17,7,18,6,4.5,220.0,206.0,385.0,332.0,328.0,256.0,391.0,384.0,9,2.06,8.777777777777779,31,7.11,10.838709677419354,126,28.9,12.658730158730158
Cox / Carrie S.,person,,,,,,,False,False,False,2,2.0,7,1.9999999999999998,0.306826178747361,0.08268799190820875,0.0021224870766056274,0.004184656252039994,12.500000000000002,13.0,0.009396201737521459,0.010049045317414969,0.42857142857142855,9,7,22,7,3.5,299.0,338.0,216.0,226.0,308.0,269.0,230.0,230.0,7,1.61,13.0,66,15.14,15.984848484848484,276,63.3,13.369565217391305
Craver / Theodore F. Jr.,person,,,,,,,False,False,True,2,2.0,2,0.6666666666666666,0.21964735516372796,0.06569728019287274,0.0,0.0,7.5,7.5,0.0002829753717850466,0.0008433741760427023,1.0,1,8,2,2,1.0,426.0,426.0,429.0,425.0,412.0,411.0,421.0,409.0,2,0.46,7.5,13,2.98,9.538461538461538,43,9.86,11.976744186046512
Crawford / Curtis J.,person,,,,,,,False,False,False,2,2.0,10,2.8666666666666667,0.3236822568671121,0.08629391390400791,0.005476968301413117,0.00724187727746728,12.645348837209303,13.5,0.01897666519960838,0.019125912693169506,0.4666666666666667,21,6,22,7,5.0,181.0,221.0,129.0,147.0,131.0,135.0,142.0,146.0,10,2.29,13.5,84,19.27,15.726190476190476,321,73.62,12.526479750778817
Crown / James S.,person,,,,,,,True,False,False,3,3.0,15,3.6166666666666667,0.34824281150159747,0.09294393519505435,0.008779284355590573,0.009481634105170967,16.935483870967744,16.6,0.04578354504516836,0.04629299031227471,0.38095238095238093,40,6,31,8,5.0,83.0,119.0,56.0,52.0,71.0,72.0,65.0,66.0,15,3.44,16.6,125,28.67,16.2,359,82.34,12.064066852367688
Cullen / James G.,person,,,,,,,False,False,False,2,2.0,11,3.4500000000000006,0.30446927374301674,0.09203490008443567,0.004066648746276746,0.008835978835978833,11.82125603864734,12.272727272727273,0.010797832291140983,0.016806748218103542,0.4727272727272727,26,5,25,7,5.5,142.0,127.0,228.0,66.0,201.0,88.0,217.0,164.0,11,2.52,12.272727272727273,68,15.6,13.088235294117647,255,58.49,13.105882352941176
Cutler / Alexander M.,person,,,,,,,False,True,False,3,2.0,24,5.116666666666668,0.3688663282571912,0.09134716111460298,0.013162526079581346,0.005071884159989189,22.814332247556997,23.416666666666668,0.15661669940042933,0.14409077217292318,0.5615942028985508,155,6,43,17,8.0,23.0,38.0,20.0,77.0,39.0,222.0,16.0,20.0,24,5.5,23.416666666666668,164,37.61,14.451219512195122,384,88.07,11.6640625
CÃ³rdova / France A.,person,,,,,,,False,False,False,2,2.0,5,1.6666666666666665,0.2411504424778761,0.07036230129912047,0.002175928471321821,0.003741800280870198,5.4,5.4,0.0005402582111134608,0.0012707834226002015,0.4,4,7,6,4,2.5,364.0,367.0,406.0,400.0,306.0,288.0,405.0,397.0,5,1.15,5.4,19,4.36,9.368421052631579,74,16.97,12.932432432432432
Daley / William M.,person,,,,,,,False,False,True,2,2.0,14,4.35,0.34852118305355717,0.09475857572354839,0.0038370368045418162,0.009043380050181701,17.490421455938698,18.5,0.03805685100595306,0.03399952973193146,0.5494505494505495,50,6,32,8,7.0,88.0,63.0,55.0,36.0,207.0,83.0,73.0,90.0,14,3.21,18.5,128,29.36,16.5,359,82.34,12.072423398328691
Danos / Paul,person,,,,,,,False,False,False,2,2.0,5,1.583333333333333,0.2634441087613293,0.07052163364334817,0.0,0.0,8.894736842105264,9.0,0.0025582744724953,0.002273107720173916,1.0,10,6,12,5,2.5,364.0,385.0,379.0,399.0,412.0,411.0,347.0,380.0,5,1.15,9.0,25,5.73,12.56,148,33.94,15.222972972972974
Darden / Calvin,person,,,,,,,False,False,False,3,3.0,12,2.85,0.3103202846975089,0.08492403583950137,0.008151297068319385,0.0070519505026406535,10.543859649122806,10.833333333333334,0.007553559449224224,0.008667750689695743,0.3333333333333333,22,6,23,7,4.0,115.0,228.0,195.0,174.0,82.0,142.0,253.0,254.0,12,2.75,10.833333333333334,76,17.43,13.355263157894736,271,62.16,13.287822878228782
Davis / D. Scott,person,,,,,,,False,False,True,2,2.0,10,2.8666666666666667,0.3285606631499623,0.08564973971122679,0.0033047310314404227,0.0035694751251537093,14.337209302325581,15.1,0.020991010546728892,0.02227296758441049,0.5333333333333333,24,7,24,7,5.0,181.0,221.0,112.0,158.0,236.0,300.0,129.0,127.0,10,2.29,15.1,94,21.56,16.24468085106383,330,75.69,12.466666666666667
Davis / Erroll B. Jr.,person,,,,,,,False,False,False,2,2.0,9,2.6666666666666665,0.2970027247956403,0.08334660846847422,0.004443589754975133,0.006659455150345976,10.40625,11.11111111111111,0.005742549172641833,0.006875029171670549,0.4444444444444444,16,6,20,6,4.5,220.0,254.0,264.0,211.0,180.0,161.0,284.0,283.0,9,2.06,11.11111111111111,67,15.37,11.835820895522389,243,55.73,13.267489711934155
De Balmann / Yves C.,person,,,,,,,False,False,False,2,2.0,6,1.7,0.2800256904303147,0.07384198492675079,0.0033782665806066704,0.0032333674796503017,10.254901960784313,10.833333333333334,0.0014690982371925055,0.0014002543754169953,0.6666666666666666,10,6,12,5,3.0,336.0,361.0,328.0,375.0,233.0,315.0,381.0,394.0,6,1.38,10.833333333333334,43,9.86,11.44186046511628,181,41.51,12.629834254143647
Decker / Susan L.,person,,,,,,,False,False,False,3,3.0,12,3.3666666666666667,0.28608923884514437,0.07731181842361912,0.004568475465427671,0.003628648759936328,9.623762376237623,9.75,0.00669185655883815,0.011212766552973659,0.48484848484848486,32,7,30,8,4.0,115.0,134.0,305.0,334.0,171.0,296.0,268.0,216.0,12,2.75,9.75,47,10.78,12.76595744680851,218,50.0,13.747706422018348
Deily / Linnet F.,person,,,,,,,False,False,False,2,2.0,13,3.7000000000000006,0.3310554290053151,0.08778818081143662,0.005877197357291305,0.008569403986993351,14.292792792792792,15.153846153846153,0.021836487864059954,0.0253502455209518,0.46153846153846156,36,7,26,7,6.5,99.0,111.0,102.0,115.0,123.0,93.0,121.0,115.0,13,2.98,15.153846153846153,106,24.31,15.641509433962264,326,74.77,12.515337423312884
DiMicco / Daniel R.,person,,,,,,,False,False,True,2,2.0,6,1.6999999999999997,0.2998624484181568,0.07898550724637682,0.0031085876007360238,0.0038602997176233503,10.705882352941178,11.5,0.006766976520800024,0.005803200003716319,0.4,6,7,13,5,3.0,336.0,365.0,250.0,306.0,244.0,283.0,267.0,298.0,6,1.38,11.5,56,12.84,14.75,258,59.17,13.131782945736434
Dillon / John T.,person,,,,,,,False,False,False,3,3.0,19,4.083333333333334,0.354759967453214,0.08638795323954825,0.018013583995664616,0.008101080934836071,15.465306122448977,16.105263157894736,0.05209777897170232,0.040072212523359796,0.34502923976608185,59,6,37,9,6.333333333333333,47.0,77.0,46.0,143.0,21.0,112.0,57.0,73.0,19,4.36,16.105263157894736,138,31.65,14.282608695652174,367,84.17,11.978201634877385
Dimon / Jamie,person,,,,,,,True,True,True,2,1.0,24,6.833333333333333,0.3732876712328767,0.10276959340011786,0.007394750529268652,0.01805110428489108,24.904878048780485,25.25,0.17013564210674317,0.20816096629692465,0.5942028985507246,164,6,43,17,12.0,23.0,10.0,15.0,2.0,93.0,7.0,10.0,2.0,24,5.5,25.25,183,41.97,14.726775956284152,380,87.16,11.639473684210527
Djerejian / Edward P.,person,,,,,,,False,True,True,2,1.0,3,1.0,0.2628089210367691,0.0753695007058688,0.0007281001324071725,0.0013866725737969017,8.0,8.0,0.002592386770552669,0.00443003037452933,0.3333333333333333,1,8,4,3,1.5,413.0,416.0,381.0,357.0,386.0,381.0,346.0,323.0,3,0.69,8.0,22,5.05,15.727272727272727,152,34.86,15.236842105263158
Donofrio / Nicholas M.,person,,,,,,,True,False,False,2,2.0,11,4.0,0.27895073576455537,0.08339443399534573,0.0025131462053858303,0.00958616002905784,10.75,10.727272727272727,0.0019439218282356345,0.003468170350159096,0.6181818181818182,34,7,30,8,5.5,142.0,83.0,334.0,208.0,279.0,68.0,367.0,338.0,11,2.52,10.727272727272727,49,11.24,11.285714285714286,184,42.2,12.478260869565217
Dorman / David W.,person,,,,,,,False,False,False,2,2.0,7,3.0,0.2812903225806452,0.08165813459857661,0.0010923018545867618,0.0036967755316379175,8.333333333333332,8.714285714285714,0.005064695352159311,0.00977465111255135,0.6190476190476191,13,7,18,6,3.5,299.0,190.0,323.0,249.0,365.0,290.0,299.0,235.0,7,1.61,8.714285714285714,32,7.34,15.5625,201,46.1,14.298507462686567
Drosdick / John G.,person,,,,,,,False,False,False,2,2.0,11,3.1500000000000004,0.301521438450899,0.08335723162221585,0.0020370038468364997,0.004951350628351578,12.201058201058201,12.818181818181818,0.008733403898700792,0.006002585203302909,0.5636363636363636,31,7,24,7,5.5,142.0,169.0,241.0,210.0,312.0,229.0,240.0,290.0,11,2.52,12.818181818181818,62,14.22,12.82258064516129,264,60.55,12.863636363636363
Duberstein / Kenneth M.,person,,,,,,,False,True,True,4,3.0,33,6.052380952380955,0.3841409691629956,0.08996801595762974,0.027253982110920946,0.005925361005240791,18.52399685287175,19.606060606060606,0.13896912251711363,0.09159781580564526,0.32007575757575757,169,6,42,16,8.25,4.0,21.0,8.0,87.0,4.0,189.0,21.0,34.0,33,7.57,19.606060606060606,191,43.81,14.821989528795811,392,89.91,11.63265306122449
Dublon / Dina,person,,,,,,,False,False,False,2,2.0,10,3.0333333333333337,0.29740791268758526,0.0838192886895226,0.002980483270505783,0.005054095278661225,11.796703296703296,12.3,0.008093084682594754,0.009942570623002859,0.5555555555555556,25,7,24,7,5.0,181.0,187.0,263.0,198.0,250.0,223.0,246.0,232.0,10,2.29,12.3,64,14.68,13.015625,249,57.11,13.156626506024097
Duke / Michael T.,person,,,,,,,False,True,False,2,1.0,23,6.3,0.3579638752052545,0.09807670678213924,0.008935751476316431,0.013994478489142072,22.791005291005295,23.73913043478261,0.15533824758723228,0.1820104783610447,0.6126482213438735,155,6,43,17,11.5,28.0,17.0,44.0,12.0,69.0,22.0,17.0,9.0,23,5.28,23.73913043478261,145,33.26,14.958620689655172,367,84.17,11.901907356948229
Dzau / Victor J.,person,,,,,,,False,False,False,2,2.0,12,3.708333333333334,0.3263473053892216,0.0863223890447121,0.0032823888478704434,0.005564842162391338,12.314606741573032,14.75,0.021599616468628003,0.015332613039719528,0.48484848484848486,32,6,24,7,6.0,115.0,110.0,120.0,145.0,237.0,205.0,126.0,172.0,12,2.75,14.75,93,21.33,15.634408602150538,320,73.39,12.59375
Edwards / Gary W.,person,,,,,,,False,False,False,2,2.0,5,1.3666666666666665,0.28515369522563766,0.07426965335150328,0.0013063960561889231,0.0018889989057657521,9.890243902439025,10.6,0.0034086086972143913,0.0029827337281372337,0.4,4,6,12,5,2.5,364.0,400.0,311.0,370.0,353.0,367.0,328.0,353.0,5,1.15,10.6,40,9.17,13.3,212,48.62,13.683962264150944
Elsenhans / Lynn Laverty,person,,,,,,,False,False,False,2,2.0,7,2.1166666666666667,0.29261744966442954,0.07822030857552924,0.0026365562290086497,0.004594316190330108,8.669291338582678,9.285714285714286,0.0024958879719765765,0.0028090958140280457,0.42857142857142855,9,6,13,5,3.5,299.0,325.0,286.0,323.0,268.0,252.0,349.0,358.0,7,1.61,9.285714285714286,43,9.86,12.116279069767442,232,53.21,13.237068965517242
Engel / Susan E.,person,,,,,,,True,False,False,2,2.0,10,2.9999999999999996,0.30900070871722185,0.08484140883440358,0.0028953939121356353,0.00347221594532572,13.805555555555557,14.6,0.014586757334842009,0.017562420092558532,0.6444444444444445,29,6,30,8,5.0,181.0,198.0,202.0,178.0,253.0,307.0,179.0,154.0,10,2.29,14.6,74,16.97,16.31081081081081,277,63.53,12.942238267148014
Eskew / Michael L.,person,,,,,,,False,False,False,4,4.0,23,3.971428571428571,0.37392795883361923,0.0828031525970943,0.0178867064177258,0.0021942021562394863,17.70623501199041,19.130434782608695,0.08459034810082434,0.04784382381489975,0.26877470355731226,68,6,35,8,5.75,28.0,86.0,14.0,224.0,23.0,359.0,38.0,64.0,23,5.28,19.130434782608695,178,40.83,14.955056179775282,386,88.53,11.72279792746114
Falk / Thomas J.,person,,,,,,,False,False,False,2,2.0,8,2.5833333333333335,0.26814268142681424,0.0784431317280878,0.0033669129492141965,0.005697212555801611,7.999999999999998,7.875,0.0010534249082911635,0.0019270702019405297,0.5714285714285714,16,6,18,6,4.0,262.0,265.0,372.0,315.0,234.0,195.0,398.0,388.0,8,1.83,7.875,29,6.65,9.793103448275861,142,32.57,13.154929577464788
Faraci / John V.,person,,,,,,,False,False,True,2,2.0,11,3.1500000000000004,0.3353846153846154,0.08679495686794955,0.007293979778139125,0.00925692615585055,13.608465608465607,14.818181818181818,0.020752142639242434,0.01921892054215493,0.4909090909090909,27,7,22,7,5.5,142.0,169.0,85.0,130.0,97.0,76.0,133.0,145.0,11,2.52,14.818181818181818,107,24.54,16.046728971962615,346,79.36,12.341040462427745
Farah / Roger N.,person,,,,,,,False,False,False,2,2.0,9,2.7,0.30532212885154064,0.08237294539958435,0.0036831078184138125,0.006898007964126279,9.975308641975309,10.777777777777779,0.006379531383416643,0.009406215626436096,0.4444444444444444,16,6,22,7,4.5,220.0,246.0,225.0,234.0,216.0,145.0,273.0,245.0,9,2.06,10.777777777777779,63,14.45,12.619047619047619,274,62.84,12.967153284671532
Fargo / Thomas B.,person,,,,,,,False,False,False,2,2.0,8,2.283333333333333,0.306826178747361,0.08569182389937106,0.0012914903034229397,0.0049403945908216736,13.284671532846716,13.875,0.009000057942443285,0.009763124081317534,0.5714285714285714,16,7,23,7,4.0,262.0,310.0,216.0,154.0,354.0,230.0,235.0,237.0,8,1.83,13.875,69,15.83,15.478260869565217,275,63.07,13.26909090909091
Farrell / Thomas F. II,person,,,,,,,False,False,True,2,2.0,3,0.9166666666666665,0.2358031368307193,0.069052898321191,0.001140170400163834,0.0010966491415716345,6.272727272727273,6.333333333333333,0.0004084678756544278,0.0008171368224784927,0.3333333333333333,1,6,4,3,1.5,413.0,423.0,411.0,405.0,361.0,388.0,411.0,412.0,3,0.69,6.333333333333333,17,3.9,7.9411764705882355,67,15.37,12.194029850746269
Farrell / W. James,person,,,,,,,False,False,False,4,4.0,22,4.585714285714285,0.35132957292506045,0.08389186415675208,0.025093513035776352,0.004371875151691668,13.845275181723782,14.136363636363637,0.0255515734039097,0.017426528706965722,0.29004329004329005,67,6,31,8,5.5,32.0,57.0,52.0,197.0,6.0,262.0,110.0,155.0,22,5.05,14.136363636363637,137,31.42,13.138686131386862,356,81.65,12.0
Feldstein / Martin S.,person,,,,,,,False,True,False,2,1.0,18,5.158333333333333,0.35303643724696354,0.09737576772752653,0.004473027022989292,0.00940183268639453,19.35702746365105,21.11111111111111,0.07520141432581105,0.08338279648805424,0.5424836601307189,83,6,40,12,9.0,53.0,36.0,49.0,13.0,177.0,75.0,42.0,37.0,18,4.13,21.11111111111111,147,33.72,15.89795918367347,354,81.19,12.19774011299435
Felsinger / Donald E.,person,,,,,,,False,False,False,2,2.0,10,2.95,0.307909604519774,0.08281888118529775,0.0034627769912058287,0.005481563499595772,11.836158192090394,12.6,0.009330143956883538,0.009884057725892481,0.4888888888888889,22,6,23,7,5.0,181.0,204.0,210.0,223.0,229.0,210.0,231.0,233.0,10,2.29,12.6,69,15.83,14.173913043478262,273,62.61,13.10989010989011
Fettig / Jeff M.,person,,,,,,,False,False,True,2,2.0,8,3.116666666666667,0.3112062812276945,0.08312942896183545,0.0014955911800648926,0.003371301709644008,11.160427807486629,13.125,0.014769183667127513,0.014443919345861856,0.5714285714285714,16,6,22,7,4.0,262.0,173.0,190.0,218.0,344.0,310.0,174.0,181.0,8,1.83,13.125,70,16.06,17.071428571428573,287,65.83,13.034843205574912
Fishman / Jay S.,person,,,,,,,False,False,True,2,2.0,10,2.9833333333333334,0.3201174743024963,0.08612345679012345,0.0037731893415979493,0.009229661980373772,13.089385474860334,14.3,0.02603317393459476,0.029966687372963378,0.4666666666666667,21,7,19,6,5.0,181.0,200.0,145.0,149.0,213.0,77.0,106.0,98.0,10,2.29,14.3,90,20.64,17.655555555555555,308,70.64,12.746753246753247
Fosler / Gail D.,person,,,,,,,False,False,True,2,2.0,10,2.6666666666666665,0.3251304996271439,0.08517288532916585,0.002401663840491677,0.0034408063552321694,18.0,18.7,0.036835931051904094,0.03468278966733407,0.8,36,6,36,9,5.0,181.0,254.0,124.0,169.0,292.0,308.0,79.0,87.0,10,2.29,18.7,84,19.27,16.38095238095238,322,73.85,12.667701863354038
Foster / Kent B.,person,,,,,,,False,False,False,2,2.0,7,2.2499999999999996,0.2740414833438089,0.07840316489839957,0.002433115609845863,0.004994350793148644,7.5925925925925934,7.714285714285714,0.002361097074229359,0.002644498482723374,0.42857142857142855,9,7,13,5,3.5,299.0,318.0,352.0,316.0,287.0,227.0,355.0,369.0,7,1.61,7.714285714285714,34,7.8,11.294117647058824,176,40.37,14.693181818181818
Franklin / Barbara Hackman,person,,,,,,,False,False,True,2,2.0,10,2.983333333333334,0.31871345029239767,0.08444157520981277,0.003837206930102498,0.008079789321484988,11.860335195530723,13.0,0.01718765257201202,0.01670010622944348,0.4444444444444444,20,6,23,7,5.0,181.0,199.0,152.0,185.0,206.0,113.0,151.0,165.0,10,2.29,13.0,81,18.58,15.777777777777779,304,69.72,12.769736842105264
Friedman / Stephen J.,person,,,,,,,True,True,False,2,1.0,17,5.041666666666666,0.34741035856573704,0.09911343487156171,0.004165878438733274,0.00857034894523031,18.809917355371905,20.529411764705884,0.06294253347444681,0.0757214808263195,0.5661764705882353,77,6,39,12,8.5,61.0,40.0,60.0,9.0,195.0,92.0,50.0,41.0,17,3.9,20.529411764705884,136,31.19,15.639705882352942,350,80.28,12.188571428571429
Frist / Thomas F. III,person,,,,,,,False,False,False,2,2.0,4,1.2,0.27165109034267915,0.06850498860868882,0.00358769447247102,0.001106717283560055,7.777777777777777,9.0,0.0018342637870939467,0.0012481890272576265,0.5,3,7,6,4,2.0,399.0,412.0,363.0,409.0,222.0,387.0,373.0,399.0,4,0.92,9.0,29,6.65,12.172413793103448,163,37.39,14.392638036809815
Fudge / Ann M.,person,,,,,,,False,True,False,3,1.0,35,8.416666666666668,0.3861824623560673,0.09722377076597168,0.016988398470921134,0.006193920875192626,21.110891089108904,21.228571428571428,0.15290320745756808,0.15601413844649234,0.3798319327731092,226,6,42,16,11.666666666666666,2.0,1.0,4.0,15.0,25.0,177.0,19.0,17.0,35,8.03,21.228571428571428,204,46.79,14.156862745098039,385,88.3,11.683116883116883
Futter / Ellen V.,person,,,,,,,True,True,True,3,2.0,25,5.7444444444444445,0.3745704467353952,0.09478260869565218,0.012014247612650644,0.010787478892508943,21.59477756286267,22.4,0.12441938305950763,0.11100320206160288,0.5033333333333333,151,6,42,16,8.333333333333334,19.0,27.0,13.0,34.0,45.0,49.0,24.0,21.0,25,5.73,22.4,184,42.2,14.71195652173913,379,86.93,11.759894459102902
Gaines / Brenda J.,person,,,,,,,True,False,False,2,2.0,6,1.6999999999999997,0.2965986394557823,0.07836089144500359,0.003235499222257565,0.003234564274583256,9.529411764705884,10.666666666666666,0.0023910864430279556,0.002756068064382941,0.4,6,6,13,5,3.0,336.0,365.0,267.0,319.0,242.0,314.0,352.0,361.0,6,1.38,10.666666666666666,51,11.7,10.92156862745098,248,56.88,13.181451612903226
Galvin / Walter J.,person,,,,,,,False,True,False,2,1.0,6,1.6666666666666665,0.2982216142270862,0.07802433786685756,0.0017016639826802611,0.0038169263627979228,11.65,12.333333333333334,0.011290534590895763,0.01026570487867195,0.4,6,7,12,5,3.0,336.0,367.0,259.0,326.0,331.0,285.0,211.0,227.0,6,1.38,12.333333333333334,58,13.3,16.362068965517242,253,58.03,13.367588932806324
Gambrell / Michael R.,person,,,,,,,False,True,False,2,1.0,4,1.2499999999999998,0.2706393544382371,0.07260616153205662,0.0005652193705745476,0.00206777709150376,7.733333333333334,8.0,0.0026424297214766843,0.0023415688242926958,0.5,3,7,6,4,2.0,399.0,410.0,366.0,384.0,393.0,364.0,345.0,379.0,4,0.92,8.0,26,5.96,13.923076923076923,165,37.84,15.175757575757576
Gates / William H. III,person,,,,,,,False,False,False,3,3.0,12,2.8666666666666667,0.29320780094149296,0.0770999115826702,0.007128292546760934,0.004522880543127303,10.488372093023255,10.666666666666666,0.00630676328749167,0.009440694410077456,0.4696969696969697,31,7,30,8,4.0,115.0,221.0,284.0,338.0,102.0,258.0,276.0,244.0,12,2.75,10.666666666666666,58,13.3,11.948275862068966,233,53.44,13.381974248927039
George / William W.,person,,,,,,,True,False,False,2,2.0,11,3.366666666666667,0.3241635687732342,0.09208997782236773,0.002399688785824849,0.005467755468546358,13.995049504950492,14.363636363636363,0.02495429808989045,0.03652978377126699,0.4727272727272727,26,6,26,7,5.5,142.0,129.0,126.0,63.0,293.0,211.0,112.0,79.0,11,2.52,14.363636363636363,89,20.41,16.876404494382022,317,72.71,12.523659305993691
Gephardt / Richard A.,person,,,,,,,False,False,True,2,2.0,8,2.3166666666666664,0.31054131054131057,0.08461911693352742,0.003045866144944608,0.006900137924339129,12.798561151079138,13.625,0.011081583638416586,0.009309287880126856,0.42857142857142855,12,7,23,7,4.0,262.0,308.0,194.0,182.0,246.0,144.0,215.0,246.0,8,1.83,13.625,75,17.2,15.213333333333333,288,66.06,12.847222222222221
Gifford / Charles K.,person,,,,,,,True,False,False,2,2.0,11,3.5333333333333337,0.2881692002643754,0.08141923436041083,0.004133853106921052,0.007157283353107464,9.528301886792452,9.909090909090908,0.004600146430229068,0.005077083167011077,0.4727272727272727,26,7,22,7,5.5,142.0,123.0,300.0,260.0,197.0,139.0,309.0,309.0,11,2.52,9.909090909090908,48,11.01,12.375,222,50.92,13.31981981981982
